Sample	Bin	bin.quality.numeric	bin.quality.call	Completeness	Contamination	Strain.heterogeneity	lca_species	lca_level	lca_fraction	best_species	best_level	best_fraction	N50	Size.Mb	Coverage	# contigs (>= 0 bp)	Largest contig	Genes	tRNA	rna.16S	rna.23S	rna.5S	low.quality	med.quality	high.quality.nayfach	high.quality.bowers	# contigs (>= 10000 bp)	# contigs (>= 50000 bp)	# contigs (>= 100000 bp)	# contigs (>= 250000 bp)	# contigs (>= 500000 bp)	# contigs (>= 1000000 bp)	# contigs (>= 2000000 bp)	# contigs (>= 3000000 bp)	Total length (>= 0 bp)	Total length (>= 10000 bp)	Total length (>= 50000 bp)	Total length (>= 100000 bp)	Total length (>= 250000 bp)	Total length (>= 500000 bp)	Total length (>= 1000000 bp)	Total length (>= 2000000 bp)	Total length (>= 3000000 bp)	# contigs	Total length	N75	L50	L75	# N's per 100 kbp	Marker.lineage	X..genomes	X..markers	X..marker.sets	X0	X1	X2	X3	X4	X5.
C16	110	80.15	2) medium quality	83.5	0.67	0	Ruminococcaceae bacterium	species	0.931	Ruminococcaceae bacterium	species	0.931	6717	1.97	7.69	381	26821	1747	33	0	0	0	TRUE	TRUE	FALSE	FALSE	38	0	0	0	0	0	0	0	1974125	551562	0	0	0	0	0	0	0	381	1974125	4296	92	183	93.16	o__Clostridiales (UID1212)	172	263	149	56	206	1	0	0	0
C16	114	60.47	2) medium quality	72.22	2.35	0	Ruminococcaceae bacterium	species	0.884	Ruminococcaceae bacterium	species	0.884	3857	1.51	5.6	479	23517	1425	7	0	0	0	TRUE	TRUE	FALSE	FALSE	8	0	0	0	0	0	0	0	1507980	113379	0	0	0	0	0	0	0	479	1507980	2310	122	249	132.63	o__Clostridiales (UID1212)	172	263	149	72	187	4	0	0	0
C16	119	91.6	3) high quality Nayfach	95.1	0.7	0	Clostridiales	order	0.681	Ruminococcaceae bacterium	species	0.437	78730	1.94	24.03	39	270256	1663	37	0	0	0	TRUE	TRUE	TRUE	FALSE	32	14	5	1	0	0	0	0	1935695	1889270	1456264	835636	270256	0	0	0	0	39	1935695	52533	7	14	23.76	o__Clostridiales (UID1120)	304	250	143	10	239	1	0	0	0
C16	2	78.12	2) medium quality	79.92	0.36	0	Clostridiales	order	0.692	Unclassified	Unclassified	0.545	14201	2.09	11.64	244	46562	1559	31	1	1	0	TRUE	TRUE	FALSE	FALSE	73	0	0	0	0	0	0	0	2093388	1360586	0	0	0	0	0	0	0	244	2093388	7127	47	98	88.85	o__Clostridiales (UID1212)	172	263	149	37	224	2	0	0	0
C16	21	93.2	3) high quality Nayfach	96.6	0.68	0	Akkermansia muciniphila	species	0.821	Akkermansia muciniphila	species	0.821	10239	2.77	7.54	382	45080	2531	38	0	0	0	TRUE	TRUE	TRUE	FALSE	83	0	0	0	0	0	0	0	2774663	1427740	0	0	0	0	0	0	0	382	2774663	5834	80	171	61.27	k__Bacteria (UID2982)	88	229	147	5	223	1	0	0	0
C16	28	85.46	2) medium quality	85.46	0	0	CLASSIFICATION ERROR	CLASSIFICATION ERROR	0.9	Unclassified	Unclassified	0.9	94365	1.67	35.94	27	217306	1336	48	1	1	1	TRUE	TRUE	FALSE	FALSE	24	14	4	0	0	0	0	0	1668012	1648171	1430425	746112	0	0	0	0	0	27	1668012	58504	5	11	54.56	o__Clostridiales (UID1212)	172	263	149	26	237	0	0	0	0
C16	29_sub	65.37	2) medium quality	70.97	1.12	0	Life	life	0.666	Unclassified	Unclassified	0.27	2553	0.61	6.71	268	15252	506	15	0	0	0	TRUE	TRUE	FALSE	FALSE	1	0	0	0	0	0	0	0	613517	15252	0	0	0	0	0	0	0	268	613517	1657	76	151	67.81	k__Bacteria (UID2329)	174	149	89	32	116	1	0	0	0
C16	30_sub	30.52	2) medium quality	62.42	6.38	4	Ruminococcaceae bacterium	species	0.797	Ruminococcaceae bacterium	species	0.797	2847	1.47	5.81	572	10041	1518	8	0	0	0	TRUE	TRUE	FALSE	FALSE	1	0	0	0	0	0	0	0	1469093	10041	0	0	0	0	0	0	0	572	1469093	1956	171	327	129.26	o__Clostridiales (UID1212)	172	263	149	92	150	19	2	0	0
C16	34_sub	63.87	2) medium quality	83.92	4.01	0	Bacteria	superkingdom	0.662	Unclassified	Unclassified	0.112	4072	1.61	6.15	482	21978	1453	20	0	0	0	TRUE	TRUE	FALSE	FALSE	13	0	0	0	0	0	0	0	1608754	174325	0	0	0	0	0	0	0	482	1608754	2426	121	249	103	p__Bacteroidetes (UID2605)	350	314	208	69	234	11	0	0	0
C16	42	48.76	2) medium quality	64.86	3.22	22.22	uncultured Clostridiales bacterium	species	0.672	uncultured Clostridiales bacterium	species	0.546	2347	1.68	4.97	774	11430	1707	2	0	0	0	TRUE	TRUE	FALSE	FALSE	1	0	0	0	0	0	0	0	1677350	11430	0	0	0	0	0	0	0	774	1677350	1630	233	449	145.65	c__Clostridia (UID1118)	387	223	124	74	140	9	0	0	0
C16	44	49.75	2) medium quality	53.8	0.81	0	Bacteria	superkingdom	0.679	Unclassified	Unclassified	0.44	2105	0.94	5.27	482	9306	794	1	0	0	0	TRUE	TRUE	FALSE	FALSE	0	0	0	0	0	0	0	0	944665	0	0	0	0	0	0	0	0	482	944665	1460	152	288	139.63	c__Clostridia (UID1118)	387	223	124	86	136	1	0	0	0
C16	48_sub	84.12	2) medium quality	88.17	0.81	0	Clostridiales bacterium	species	0.693	Unclassified	Unclassified	0.376	18414	1.65	16.61	149	83494	1413	32	1	0	0	TRUE	TRUE	FALSE	FALSE	56	3	0	0	0	0	0	0	1653769	1229102	207873	0	0	0	0	0	0	149	1653769	9594	26	58	29.57	c__Clostridia (UID1118)	387	223	124	21	201	1	0	0	0
C16	52	64.85	2) medium quality	66	0.23	50	Ruminococcus	genus	0.679	Ruminococcus sp.	species	0.313	2267	1.3	5.67	616	19101	1125	2	0	0	0	TRUE	TRUE	FALSE	FALSE	2	0	0	0	0	0	0	0	1297225	31257	0	0	0	0	0	0	0	616	1297225	1579	185	359	133.9	o__Clostridiales (UID1212)	172	263	149	71	190	2	0	0	0
C16	57	89.77	2) medium quality	89.77	0	0	Clostridiales	order	0.722	Ruminococcaceae bacterium	species	0.469	24861	2.44	39.39	172	86430	2222	44	0	1	2	TRUE	TRUE	FALSE	FALSE	78	6	0	0	0	0	0	0	2444535	2011887	396744	0	0	0	0	0	0	172	2444535	14067	30	63	45.41	o__Clostridiales (UID1212)	172	263	149	27	236	0	0	0	0
C16	58	39.16	2) medium quality	59.56	4.08	0	Bacteria	superkingdom	0.743	Cyanobacteria/Melainabacteria group	no rank	0.409	2293	1.05	6.56	492	9052	859	9	0	0	0	TRUE	TRUE	FALSE	FALSE	0	0	0	0	0	0	0	0	1050016	0	0	0	0	0	0	0	0	492	1050016	1635	155	292	70.95	k__Bacteria (UID1453)	901	171	117	58	101	12	0	0	0
C16	60_sub	-45.48	0) really bad	88.37	26.77	22.22	Alistipes	genus	0.711	Alistipes shahii	species	0.31	3105	3.33	6.55	1267	22573	2979	26	0	0	0	FALSE	FALSE	FALSE	FALSE	19	0	0	0	0	0	0	0	3327968	232499	0	0	0	0	0	0	0	1267	3327968	1828	305	654	132.63	p__Bacteroidetes (UID2605)	350	314	208	36	196	78	4	0	0
C16	62	92.39	3) high quality Nayfach	95.79	0.68	0	Ruminococcaceae bacterium	species	0.976	Ruminococcaceae bacterium	species	0.976	10464	2.38	13.43	315	41246	2074	38	0	0	0	TRUE	TRUE	TRUE	FALSE	76	0	0	0	0	0	0	0	2381278	1235949	0	0	0	0	0	0	0	315	2381278	6332	72	146	20.16	o__Clostridiales (UID1212)	172	261	147	10	250	1	0	0	0
C16	63	92.68	3) high quality Nayfach	96.38	0.74	66.67	[Eubacterium] rectale	species	0.762	[Eubacterium] rectale	species	0.522	14861	2.36	14.98	236	56335	2072	24	0	0	0	TRUE	TRUE	TRUE	FALSE	89	1	0	0	0	0	0	0	2358676	1637771	56335	0	0	0	0	0	0	236	2358676	8671	52	104	30.1	f__Lachnospiraceae (UID1286)	57	420	207	13	404	3	0	0	0
C16	65	97.09	3) high quality Nayfach	97.09	0	0	Ruminococcus sp. CAG:563	species	0.968	Ruminococcus sp. CAG:563	species	0.968	23814	2.29	17.24	149	80943	1983	32	0	0	1	TRUE	TRUE	TRUE	FALSE	71	8	0	0	0	0	0	0	2287192	1850944	485338	0	0	0	0	0	0	149	2287192	13337	27	59	40.22	o__Clostridiales (UID1212)	172	263	149	5	258	0	0	0	0
C16	7	55.69	2) medium quality	62.39	1.34	50	Lachnospiraceae	family	0.668	Lachnospiraceae	family	0.526	2862	1.58	5.75	635	10128	1286	7	0	0	0	TRUE	TRUE	FALSE	FALSE	1	0	0	0	0	0	0	0	1582513	10128	0	0	0	0	0	0	0	635	1582513	1850	183	356	91.12	o__Clostridiales (UID1212)	172	263	149	81	180	2	0	0	0
C16	75_sub	-50.55	0) really bad	93.75	28.86	88.55	Prevotella copri	species	0.854	Prevotella copri DSM 18205	strain	0.594	14938	5.92	186.82	642	78737	5270	56	0	0	3	FALSE	FALSE	FALSE	FALSE	192	3	0	0	0	0	0	0	5916969	3802811	214032	0	0	0	0	0	0	642	5916969	7507	122	266	111.88	g__Prevotella (UID2724)	55	567	296	29	395	133	9	1	0
C16	81	79.32	2) medium quality	86.92	1.52	20	Bacteroidales	order	0.726	Barnesiella sp.	species	0.47	5203	2.65	7.99	644	20051	2071	21	0	0	0	TRUE	TRUE	FALSE	FALSE	26	0	0	0	0	0	0	0	2650253	336324	0	0	0	0	0	0	0	644	2650253	3123	170	335	45.58	o__Bacteroidales (UID2617)	213	406	265	57	344	5	0	0	0
C16	92	41.21	1) low quality	41.21	0	0	CLASSIFICATION ERROR	CLASSIFICATION ERROR	0.926	Unclassified	Unclassified	0.926	1884	0.93	4.35	505	6579	909	6	0	0	0	TRUE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	928653	0	0	0	0	0	0	0	0	505	928653	1408	165	309	182.41	o__Clostridiales (UID1212)	172	263	149	144	119	0	0	0	0
C16	bin.12	71.62	2) medium quality	81.67	2.01	33.33	Clostridiales bacterium	species	0.741	Unclassified	Unclassified	0.621	12897	2.11	9.77	207	50574	1947	33	0	0	0	TRUE	TRUE	FALSE	FALSE	87	1	0	0	0	0	0	0	2113261	1432260	50574	0	0	0	0	0	0	207	2113261	8621	55	104	44.01	o__Clostridiales (UID1212)	172	263	149	55	205	3	0	0	0
C16	bin.21	78.05	2) medium quality	78.2	0.03	100	Ruminococcaceae bacterium	species	0.755	Unclassified	Unclassified	0.607	142726	1.6	17.08	19	245849	1478	36	0	0	0	TRUE	TRUE	FALSE	FALSE	18	11	6	0	0	0	0	0	1602905	1593676	1409036	1043542	0	0	0	0	0	19	1602905	88785	4	8	14.35	c__Clostridia (UID1118)	387	223	124	38	184	1	0	0	0
C16	bin.23_sub	74.11	2) medium quality	74.11	0	0	Ruminococcus sp. UBA4697	species	0.896	Ruminococcus sp. UBA4697	species	0.896	6236	1.29	9.75	228	38584	1088	6	0	0	0	TRUE	TRUE	FALSE	FALSE	23	0	0	0	0	0	0	0	1292832	352879	0	0	0	0	0	0	0	228	1292832	4105	61	127	32.95	o__Clostridiales (UID1212)	172	263	149	50	213	0	0	0	0
C16	bin.28	85.68	3) high quality Nayfach	96.38	2.14	14.29	Lachnospiraceae bacterium	species	0.778	Lachnospiraceae bacterium	species	0.778	57077	3.33	16.47	91	167087	2876	37	0	0	0	TRUE	TRUE	TRUE	FALSE	73	23	5	0	0	0	0	0	3328846	3209036	1901220	608067	0	0	0	0	0	91	3328846	30780	19	38	40.25	f__Lachnospiraceae (UID1286)	57	420	207	17	396	7	0	0	0
C16	bin.29	85.23	3) high quality Nayfach	91.93	1.34	0	Clostridium sp. CAG:138	species	1	Clostridium sp. CAG:138	species	1	80973	1.99	33.42	36	171515	1742	46	0	0	0	TRUE	TRUE	TRUE	FALSE	33	14	5	0	0	0	0	0	1992563	1974605	1378186	673090	0	0	0	0	0	36	1992563	46909	9	17	30.61	o__Clostridiales (UID1212)	172	263	149	13	248	2	0	0	0
C16	bin.40	84.83	2) medium quality	86.83	0.4	0	Clostridiales	order	0.668	uncultured Ruminococcus sp.	species	0.177	23637	1.45	11.33	96	50303	1200	36	0	0	0	TRUE	TRUE	FALSE	FALSE	55	1	0	0	0	0	0	0	1454353	1204974	50303	0	0	0	0	0	0	96	1454353	12223	23	45	48.2	c__Clostridia (UID1118)	387	223	124	25	197	1	0	0	0
C16	bin.41_sub	77.63	2) medium quality	83.53	1.18	0	Firmicutes bacterium CAG:238	species	0.892	Firmicutes bacterium CAG:238	species	0.892	7578	1.55	7.48	242	27985	1457	14	0	0	0	TRUE	TRUE	FALSE	FALSE	36	0	0	0	0	0	0	0	1554001	522339	0	0	0	0	0	0	0	242	1554001	4599	67	132	66.8	o__Clostridiales (UID1120)	304	247	141	49	195	3	0	0	0
C16	bin.46	80.09	2) medium quality	87.84	1.55	0	uncultured bacterium	species	0.936	uncultured bacterium	species	0.936	23917	3.61	48.81	204	84996	2579	51	1	0	0	TRUE	TRUE	FALSE	FALSE	133	7	0	0	0	0	0	0	3614860	3205033	459500	0	0	0	0	0	0	204	3614860	15212	47	94	55.33	k__Bacteria (UID2982)	88	230	148	20	206	4	0	0	0
C16	bin.66_sub	92.17	3) high quality Nayfach	92.17	0	0	Clostridiales bacterium	species	0.771	Unclassified	Unclassified	0.659	104215	1.83	78.74	24	203723	1703	34	0	0	0	TRUE	TRUE	TRUE	FALSE	23	16	7	0	0	0	0	0	1827336	1824398	1631391	986494	0	0	0	0	0	24	1827336	72684	7	12	17.51	o__Clostridiales (UID1212)	172	263	149	16	247	0	0	0	0
C16	bin.68	84.48	2) medium quality	88.93	0.89	75	Oscillibacter sp.	species	0.95	Oscillibacter sp.	species	0.95	22632	1.72	18.5	118	88428	1638	26	0	0	0	TRUE	TRUE	FALSE	FALSE	59	4	0	0	0	0	0	0	1716496	1392076	282001	0	0	0	0	0	0	118	1716496	11478	24	50	13.98	o__Clostridiales (UID1212)	172	263	149	20	239	4	0	0	0
C16	bin.8	89.3	3) high quality Nayfach	93.35	0.81	0	Firmicutes bacterium CAG:552	species	0.986	Firmicutes bacterium CAG:552	species	0.986	84830	1.43	33.69	31	245703	1189	36	1	0	0	TRUE	TRUE	TRUE	FALSE	28	5	3	0	0	0	0	0	1431416	1411064	798606	642970	0	0	0	0	0	31	1431416	32872	4	12	70.56	c__Clostridia (UID1118)	387	223	124	12	210	1	0	0	0
C16	maxbin.009	84.59	2) medium quality	89.74	1.03	0	Candidatus Melainabacteria bacterium	species	0.926	Candidatus Melainabacteria bacterium	species	0.926	60308	1.85	55.45	68	143687	1753	38	1	0	0	TRUE	TRUE	FALSE	FALSE	41	13	3	0	0	0	0	0	1851970	1739232	1030922	365349	0	0	0	0	0	68	1851970	26002	11	24	0	k__Bacteria (UID1453)	901	171	117	13	156	2	0	0	0
C16	maxbin.013	86.06	3) high quality Nayfach	90.31	0.85	0	uncultured bacterium	species	0.972	uncultured bacterium	species	0.972	68068	1.98	38.92	61	178180	1803	38	0	0	1	TRUE	TRUE	TRUE	FALSE	37	12	4	0	0	0	0	0	1983422	1874072	1178091	580637	0	0	0	0	0	61	1983422	36933	9	19	22.18	k__Bacteria (UID1453)	901	171	117	13	157	1	0	0	0
C16	maxbin.015	86.17	3) high quality Nayfach	97.42	2.25	14.29	Firmicutes bacterium CAG:534	species	0.902	Firmicutes bacterium CAG:534	species	0.902	121245	3.16	34.41	128	307987	2954	35	2	2	0	TRUE	TRUE	TRUE	FALSE	40	20	8	1	0	0	0	0	3159121	2912856	2487307	1595080	307987	0	0	0	0	128	3159121	61927	8	18	29.76	f__Lachnospiraceae (UID1286)	57	420	207	9	404	7	0	0	0
C16	maxbin.038_sub	-126.08	0) really bad	80.82	41.38	52.24	Bacteroidales	order	0.68	Bacteroides uniformis	species	0.218	7564	5.8	9.71	1447	48069	4909	74	1	10	6	FALSE	FALSE	FALSE	FALSE	136	0	0	0	0	0	0	0	5798320	2293285	0	0	0	0	0	0	0	1447	5798320	2873	206	519	71.47	k__Bacteria (UID203)	5449	104	58	22	50	23	6	1	2
C16	maxbin.078_sub	14.45	1) low quality	49.75	7.06	6.25	Clostridiales bacterium	species	0.845	Clostridiales bacterium	species	0.845	2235	0.87	5.14	431	6728	785	5	0	0	0	TRUE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	870180	0	0	0	0	0	0	0	0	431	870180	1491	133	252	127.79	o__Clostridiales (UID1120)	304	250	143	118	116	16	0	0	0
C16	unbinned	-45148.55	0) really bad	100	9049.71	2.71	Bacteria	superkingdom	0.661	Unclassified	Unclassified	0.268	1345	291.67	0	591779	362886	0	2499	59	79	116	FALSE	FALSE	FALSE	FALSE	938	29	5	1	0	0	0	0	291673716	18632407	2579497	944677	362886	0	0	0	0	130162	159557028	772	24661	65057	104.4	root (UID1)	5656	56	24	0	0	0	0	0	56
C17	35_sub	56.14	2) medium quality	75.44	3.86	20	Clostridiales	order	0.818	Oscillibacter sp.	species	0.643	2221	1.35	7.3	675	7881	1349	12	0	0	0	TRUE	TRUE	FALSE	FALSE	0	0	0	0	0	0	0	0	1352484	0	0	0	0	0	0	0	0	675	1352484	1483	211	397	116.16	o__Clostridiales (UID1212)	172	263	149	57	196	10	0	0	0
C17	4	94.05	3) high quality Nayfach	95.9	0.37	100	Prevotella stercorea	species	0.778	Prevotella stercorea	species	0.778	38550	2.68	26.18	126	117286	2151	35	0	0	0	TRUE	TRUE	TRUE	FALSE	82	11	2	0	0	0	0	0	2681370	2443177	841241	218591	0	0	0	0	0	126	2681370	17768	23	50	55.2	o__Bacteroidales (UID2716)	92	487	270	19	467	1	0	0	0
C17	43	92.27	3) high quality Nayfach	99.52	1.45	0	[Eubacterium] rectale	species	0.789	[Eubacterium] rectale M104/1	strain	0.404	68785	3.06	21.21	96	168047	2818	38	0	0	0	TRUE	TRUE	TRUE	FALSE	65	18	8	0	0	0	0	0	3061035	2883414	1805050	1078278	0	0	0	0	0	96	3061035	28558	14	32	22.54	f__Lachnospiraceae (UID1286)	57	420	207	1	416	3	0	0	0
C17	8_sub	37.3	1) low quality	43.25	1.19	0	Bacteroides sp. CAG:709	species	0.777	Bacteroides sp. CAG:709	species	0.777	1844	1.4	4.5	782	6319	1341	10	0	0	0	TRUE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	1395293	0	0	0	0	0	0	0	0	782	1395293	1388	263	483	175.59	p__Bacteroidetes (UID2605)	350	316	210	170	139	7	0	0	0
C17	9_sub	40.63	1) low quality	44.43	0.76	0	Sutterella	genus	0.763	Sutterella sp. 63_29	species	0.23	1607	0.82	4.89	509	5525	861	17	0	0	0	TRUE	FALSE	FALSE	FALSE	0	0	0	0	0	0	0	0	816622	0	0	0	0	0	0	0	0	509	816622	1223	177	323	166.54	p__Proteobacteria (UID3887)	1487	256	161	126	126	4	0	0	0
C17	bin.16	96.79	3) high quality Nayfach	98.24	0.29	0	Succinatimonas	genus	0.888	Succinatimonas sp. UBA2849	species	0.521	38077	2.31	13.66	110	122476	2025	42	0	0	0	TRUE	TRUE	TRUE	FALSE	64	10	3	0	0	0	0	0	2313711	2065762	837121	343939	0	0	0	0	0	110	2313711	17966	18	40	33.28	c__Gammaproteobacteria (UID4201)	1164	271	170	21	249	1	0	0	0
C17	bin.4	27.46	1) low quality	27.56	0.02	100	Ruminococcaceae	family	0.751	Ruminococcaceae bacterium	species	0.531	3928	0.54	5.48	139	12936	500	0	0	0	0	TRUE	FALSE	FALSE	FALSE	1	0	0	0	0	0	0	0	544915	12936	0	0	0	0	0	0	0	139	544915	3063	51	90	111.94	o__Clostridiales (UID1212)	172	263	149	170	92	1	0	0	0
C17	bin.8_sub	93.97	3) high quality Nayfach	97.32	0.67	0	Butyrivibrio	genus	0.891	Butyrivibrio crossotus	species	0.621	26638	2.33	11.22	157	81099	2212	26	0	0	0	TRUE	TRUE	TRUE	FALSE	67	8	0	0	0	0	0	0	2331478	1899627	500328	0	0	0	0	0	0	157	2331478	15271	26	55	52.76	o__Clostridiales (UID1212)	172	263	149	4	258	1	0	0	0
C17	maxbin.005_sub	13.12	1) low quality	21.17	1.61	50	Bacteria	superkingdom	0.665	Prevotella sp.	species	0.587	17543	0.72	35.84	142	54336	547	10	2	8	2	TRUE	FALSE	FALSE	FALSE	17	1	0	0	0	0	0	0	719320	430800	54336	0	0	0	0	0	0	142	719320	3538	12	37	72.29	o__Clostridiales (UID1212)	172	261	147	189	68	4	0	0	0
C17	unbinned	-20907.15	0) really bad	100	4201.43	5.19	Bacteria	superkingdom	0.663	Unclassified	Unclassified	0.184	1425	154.8	8.85	335127	125475	0	1229	36	32	57	FALSE	FALSE	FALSE	FALSE	575	29	3	0	0	0	0	0	154796975	12472823	2033158	344132	0	0	0	0	0	60565	76565458	773	10253	29186	100.45	root (UID1)	5656	56	24	0	0	0	0	0	56
C18	0	88.93	2) medium quality	93.23	0.86	0	Lachnospiraceae	family	0.665	Unclassified	Unclassified	0.327	7315	2.06	9.95	365	24018	1824	25	0	0	0	TRUE	TRUE	FALSE	FALSE	41	0	0	0	0	0	0	0	2057140	625828	0	0	0	0	0	0	0	365	2057140	4431	88	178	31.11	o__Clostridiales (UID1212)	172	263	149	19	232	12	0	0	0
C18	10	68.22	2) medium quality	87.72	3.9	12.5	Clostridia bacterium	species	0.739	Clostridia bacterium	species	0.739	4055	1.55	12.24	473	16571	1519	13	0	0	0	TRUE	TRUE	FALSE	FALSE	3	0	0	0	0	0	0	0	1554907	45254	0	0	0	0	0	0	0	473	1554907	2506	127	249	37.94	c__Clostridia (UID1118)	387	223	124	21	194	8	0	0	0
C18	2_sub	74.07	2) medium quality	84.27	2.04	25	Clostridium sp. CAG:138	species	0.942	Clostridium sp. CAG:138	species	0.942	3619	1.63	6.97	548	14377	1580	25	0	0	1	TRUE	TRUE	FALSE	FALSE	8	0	0	0	0	0	0	0	1632507	96907	0	0	0	0	0	0	0	548	1632507	2229	142	286	129.25	c__Clostridia (UID1118)	387	223	124	38	181	4	0	0	0
C18	37_sub	53.18	2) medium quality	65.28	2.42	0	Bacteroidales	order	0.736	Phocaeicola vulgatus	species	0.52	6478	3.91	9.31	682	47496	3168	16	0	0	0	TRUE	TRUE	FALSE	FALSE	60	0	0	0	0	0	0	0	3914729	969116	0	0	0	0	0	0	0	682	3914729	4366	186	374	61.56	o__Bacteroidales (UID2657)	160	492	269	168	316	7	1	0	0
C18	41_sub	41.72	2) medium quality	50.92	1.84	0	Life	life	0.675	uncultured Clostridiales bacterium	species	0.308	1825	1.76	7.43	993	7197	1723	16	0	0	0	TRUE	TRUE	FALSE	FALSE	0	0	0	0	0	0	0	0	1762269	0	0	0	0	0	0	0	0	993	1762269	1369	339	619	81.71	o__Clostridiales (UID1120)	304	250	143	116	129	5	0	0	0
C18	49_sub	68.31	2) medium quality	77.66	1.87	0	Clostridiales	order	0.692	Ruminococcus sp. AF14-5	species	0.173	3126	2.63	8.62	957	16662	2185	12	0	0	0	TRUE	TRUE	FALSE	FALSE	8	0	0	0	0	0	0	0	2626859	96896	0	0	0	0	0	0	0	957	2626859	2084	262	520	71.95	o__Clostridiales (UID1226)	155	278	158	72	200	6	0	0	0
C18	56_sub	-19.01	0) really bad	85.29	20.86	46.77	Alistipes	genus	0.674	Alistipes sp. 56_sp_Nov_56_25	species	0.334	6916	3.32	10.04	556	47177	2810	25	0	0	0	FALSE	FALSE	FALSE	FALSE	72	0	0	0	0	0	0	0	3318773	1171538	0	0	0	0	0	0	0	556	3318773	4214	132	285	74.12	p__Bacteroidetes (UID2605)	350	314	208	63	191	59	1	0	0
C18	67	93.26	3) high quality Nayfach	93.26	0	0	Elusimicrobia bacterium UBA5880	species	0.703	Elusimicrobia bacterium UBA5880	species	0.703	69991	1.51	26.19	40	229204	1419	33	0	0	0	TRUE	TRUE	TRUE	FALSE	32	9	4	0	0	0	0	0	1514844	1474306	944067	612797	0	0	0	0	0	40	1514844	26212	6	15	37.63	k__Bacteria (UID2495)	2993	143	89	7	136	0	0	0	0
C18	68_sub	92.34	2) medium quality	95.84	0.7	0	Life	life	0.672	Ruminococcaceae bacterium	species	0.187	9335	1.78	10.52	263	33384	1558	15	0	0	0	TRUE	TRUE	FALSE	FALSE	53	0	0	0	0	0	0	0	1779695	816258	0	0	0	0	0	0	0	263	1779695	5439	61	124	51.69	o__Clostridiales (UID1120)	304	250	143	13	236	1	0	0	0
C18	9	96.22	3) high quality Nayfach	99.37	0.63	0	Bacteria	superkingdom	0.915	Dialister sp.	species	0.628	13311	2.21	11.64	250	61405	1834	40	0	0	0	TRUE	TRUE	TRUE	FALSE	73	1	0	0	0	0	0	0	2205965	1382965	61405	0	0	0	0	0	0	250	2205965	6787	49	105	24.03	p__Firmicutes (UID1022)	100	295	158	1	293	1	0	0	0
C18	bin.15	65.85	2) medium quality	66.45	0.12	0	Coriobacteriales	order	0.725	Olsenella sp. GAM18	species	0.316	5466	1.46	10.61	291	33726	1304	26	0	0	0	TRUE	TRUE	FALSE	FALSE	14	0	0	0	0	0	0	0	1458881	191829	0	0	0	0	0	0	0	291	1458881	3819	92	172	23.31	p__Actinobacteria (UID2112)	31	211	124	78	132	1	0	0	0
C18	bin.19	87.82	3) high quality Nayfach	95.37	1.51	0	Bacteroidales	order	0.76	Barnesiella intestinihominis	species	0.254	11716	2.88	11.23	309	48798	2252	28	0	0	0	TRUE	TRUE	TRUE	FALSE	108	0	0	0	0	0	0	0	2882128	1774977	0	0	0	0	0	0	0	309	2882128	7212	78	154	29.84	o__Bacteroidales (UID2617)	213	406	265	15	386	5	0	0	0
C18	bin.22	94.39	3) high quality Nayfach	98.79	0.88	66.67	Succinatimonas	genus	0.984	Succinatimonas sp. UBA2849	species	0.545	227591	2.38	229.48	32	257007	2026	55	0	0	0	TRUE	TRUE	TRUE	FALSE	25	14	8	1	0	0	0	0	2381597	2340040	2041900	1634493	257007	0	0	0	0	32	2381597	80007	5	10	38.21	c__Gammaproteobacteria (UID4201)	1164	271	170	3	265	3	0	0	0
C18	bin.26	84.51	3) high quality Nayfach	92.96	1.69	0	Prevotella sp. AM23-5	species	0.886	Prevotella sp. AM23-5	species	0.886	40587	3.32	30.63	140	123990	2702	45	0	0	3	TRUE	TRUE	TRUE	FALSE	96	20	2	0	0	0	0	0	3318508	3084233	1399278	236141	0	0	0	0	0	140	3318508	19921	26	54	28.33	g__Prevotella (UID2724)	55	567	296	28	530	9	0	0	0
C18	bin.28	87.3	3) high quality Nayfach	93.25	1.19	37.5	Bifidobacterium adolescentis	species	0.819	Bifidobacterium adolescentis	species	0.603	24614	1.9	15.33	120	105605	1559	49	0	0	1	TRUE	TRUE	TRUE	FALSE	64	5	1	0	0	0	0	0	1897515	1623297	392839	105605	0	0	0	0	0	120	1897515	14530	22	48	202.9	f__Bifidobacteriaceae (UID1458)	77	464	220	28	428	8	0	0	0
C18	bin.3	94.74	3) high quality Nayfach	98.79	0.81	0	Collinsella	genus	0.699	Collinsella aerofaciens	species	0.393	48773	2.1	40.73	64	197721	1775	48	1	1	0	TRUE	TRUE	TRUE	FALSE	49	11	4	0	0	0	0	0	2099771	2021179	1007702	552311	0	0	0	0	0	64	2099771	28559	12	27	62.39	p__Actinobacteria (UID2112)	31	211	124	2	208	1	0	0	0
C18	bin.7	67.19	2) medium quality	96.04	5.77	21.05	Alistipes putredinis	species	0.807	Alistipes putredinis	species	0.807	25353	2.33	13.51	140	106288	2003	36	0	0	0	TRUE	TRUE	FALSE	FALSE	74	8	1	0	0	0	0	0	2327710	1957270	572753	106288	0	0	0	0	0	140	2327710	14900	26	57	30.07	p__Bacteroidetes (UID2605)	350	314	208	18	277	19	0	0	0
